Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ALK,"Alaska Air Group",43.74,0.99,+2.32%,43.83,42.48,2442700,2022-07-25
ALL,"Allstate Corp",116.72,0.52,+0.45%,117.65,116.17,1239300,2022-07-25
ALLE,"Allegion Plc",103.01,-0.38,-0.37%,103.63,102.27,398500,2022-07-25
AMAT,"Applied Materials",101,-0.67,-0.66%,101.27,99.46,4366700,2022-07-25
AMCR,"Amcor Plc",12.74,0.14,+1.11%,12.75,12.56,5567100,2022-07-25
AMD,"Adv Micro Devices",87.54,-0.56,-0.64%,87.6,85.12,70059695,2022-07-25
AME,"Ametek Inc",115.5,0.17,+0.15%,116.16,114.53,709900,2022-07-25
AMGN,"Amgen Inc",248.72,2.77,+1.13%,249.09,246.56,1771100,2022-07-25
AMP,"Ameriprise Financial Services",246.04,0.98,+0.40%,248.04,244.78,635800,2022-07-25
AMT,"American Tower Corp",257.34,-2.26,-0.87%,259.66,255.9,1593300,2022-07-25
AMZN,"Amazon.com Inc",121.14,-1.28,-1.05%,123.64,120.03,50120301,2022-07-25
ANET,"Arista Networks Inc",103.46,1.08,+1.05%,104.13,101.86,1937000,2022-07-25
ANSS,"Ansys Inc",257.92,-2.25,-0.86%,259.37,255.2,319600,2022-07-25
AON,"AON Plc",281.16,1.67,+0.60%,283.77,278.28,789800,2022-07-25
AOS,"Smith A.O. Corp",58.92,-0.08,-0.14%,59.44,58.6,656200,2022-07-25
APA,"Apa Corp",34.43,2.02,+6.23%,34.62,32.54,7567000,2022-07-25
APD,"Air Products and Chemicals",235.21,0.65,+0.28%,235.59,233.7,581000,2022-07-25
APH,"Amphenol Corp",69.59,-0.23,-0.33%,69.98,68.98,1428200,2022-07-25
APTV,"Aptiv Plc",97.87,0.24,+0.25%,98.61,95.65,1204900,2022-07-25
ARE,"Alexandria Real Estate Equities",150.29,0.07,+0.05%,151.47,149.28,803800,2022-07-25
ATO,"Atmos Energy Corp",114.77,1.42,+1.25%,114.93,113.25,830100,2022-07-25
ATVI,"Activision Blizzard",79.65,0.42,+0.53%,79.98,78.78,5053200,2022-07-25
AVB,"Avalonbay Communities",197.54,-0.71,-0.36%,200.03,197.01,619800,2022-07-25
AVGO,"Broadcom Ltd",513.11,0.59,+0.12%,513.32,506.53,1504400,2022-07-25
AVY,"Avery Dennison Corp",174.78,-0.52,-0.30%,175.43,173.28,346400,2022-07-25
AWK,"American Water Works",149.83,1.61,+1.09%,149.95,147.49,467900,2022-07-25
AXP,"American Express Company",153.79,0.78,+0.51%,154.78,151.21,4212800,2022-07-25
AZO,Autozone,2144.87,-2.75,-0.13%,2169.33,2135.35,118000,2022-07-25
BA,"Boeing Company",156.64,-1.52,-0.96%,157.31,152.84,5763200,2022-07-25
BAC,"Bank of America Corp",33.73,0.3,+0.90%,33.97,33.44,30364400,2022-07-25
BALL,"Ball Corporation",69.86,-0.85,-1.20%,70.99,69.15,2332100,2022-07-25
BAX,"Baxter International Inc",66.26,0.1,+0.15%,66.47,65.86,2115900,2022-07-25
BBWI,"Bath & Body Works Inc",33.42,-0.05,-0.15%,33.94,32.71,4891500,2022-07-25
BBY,"Best Buy Company",75.84,-0.96,-1.25%,77.28,75.24,2210200,2022-07-25
BDX,"Becton Dickinson and Company",242.63,0.5,+0.21%,243.67,241.58,634000,2022-07-25
BEN,"Franklin Resources",25.23,-0.07,-0.28%,25.4,25.03,2461600,2022-07-25
BF.B,"Brown Forman Inc Cl B",71.3,0.08,+0.11%,71.53,70.7,876400,2022-07-25
BIIB,"Biogen Inc",207.57,1.32,+0.64%,207.96,204.18,776900,2022-07-25
BIO,"Bio-Rad Laboratories",528.18,3.56,+0.68%,528.5,519.33,103800,2022-07-25
BK,"Bank of New York Mellon Corp",43.02,0.3,+0.70%,43.22,42.65,2296500,2022-07-25
BKNG,"Booking Holdings Inc",1834.67,24.79,+1.37%,1843.99,1803.52,339900,2022-07-25
BKR,"Baker Hughes A Ge Co. Cl A",24.4,0.32,+1.33%,24.52,23.91,8569600,2022-07-25
BLK,"Blackrock Inc",636.15,2.51,+0.40%,639.28,629.21,472000,2022-07-25
BMY,"Bristol-Myers Squibb Company",72.84,-0.11,-0.15%,73.26,72.48,6259000,2022-07-25
BR,"Broadridge Financial Solutions Llc",154.95,-1.24,-0.79%,156.64,154.09,375400,2022-07-25
BRK.B,"Berkshire Hathaway Cl B",287.99,2.06,+0.72%,289.07,285.15,3137300,2022-07-25
BRO,"Brown & Brown",62.39,0.42,+0.68%,62.59,61.73,1036800,2022-07-25
BSX,"Boston Scientific Corp",38,-0.12,-0.31%,38.24,37.72,6280000,2022-07-25
BWA,"Borgwarner Inc",36.66,0.25,+0.69%,36.91,36.28,1237400,2022-07-25
BXP,"Boston Properties",89.16,0.61,+0.69%,90.07,88.7,1252300,2022-07-25
C,"Citigroup Inc",52.16,0.25,+0.48%,53.15,52.06,16787400,2022-07-25
CAG,"Conagra Brands Inc",33.87,0.24,+0.71%,34.13,33.51,2880700,2022-07-25
CAH,"Cardinal Health",57.28,0.29,+0.51%,57.89,57.01,1951600,2022-07-25
CARR,"Carrier Global Corp",38.23,-0.27,-0.70%,38.61,37.95,4092700,2022-07-25
CAT,"Caterpillar Inc",181.81,3.19,+1.79%,182.6,177.76,1844900,2022-07-25
CB,"Chubb Ltd",187.21,3.08,+1.67%,188.5,184.1,1791000,2022-07-25
CBOE,"CBOE Global Markets Inc",124.75,1.02,+0.82%,124.84,123.01,437300,2022-07-25
CBRE,"CBRE Group Inc",82.83,0.57,+0.69%,83.28,82.13,1472400,2022-07-25
CCI,"Crown Castle International Corp",171.5,-1.36,-0.79%,172.66,169.91,1116300,2022-07-25
CCL,"Carnival Corp",9.18,-0.08,-0.86%,9.29,8.84,54799297,2022-07-25
CDAY,"Ceridian Hcm Holding Inc",53.37,-0.83,-1.53%,54,52.38,1213100,2022-07-25
CDNS,"Cadence Design Sys",167.66,-0.05,-0.03%,167.96,165.19,1338600,2022-07-25
CDW,"CDW Corp",170.44,0.34,+0.20%,171.24,169.2,272500,2022-07-25
CE,"Celanese Corp",115.15,1.81,+1.60%,115.84,113,778800,2022-07-25
CEG,"Constellation Energy Corp",54.96,0.96,+1.78%,55.06,53.37,1847700,2022-07-25
CF,"Cf Industries Holdings",90.28,5.47,+6.45%,90.34,85.38,1979500,2022-07-25
CFG,"Citizens Financial Group Inc/Ri",37.71,0.54,+1.45%,37.94,37.12,3332600,2022-07-25
CHD,"Church & Dwight Company",94.14,0.08,+0.09%,94.21,93.19,1023400,2022-07-25
CHRW,"C.H. Robinson Ww",100.91,-1.08,-1.06%,102.57,100.54,879100,2022-07-25
CHTR,"Charter Communicatio",478.98,-6.72,-1.38%,489.94,472.34,811100,2022-07-25
CI,"Cigna Corp",272.63,3.43,+1.27%,274.92,270.25,1323400,2022-07-25
CINF,"Cincinnati Financial",112.55,1.72,+1.55%,113.26,111.46,472900,2022-07-25
CL,"Colgate-Palmolive Company",77.85,0.38,+0.49%,78.15,77.29,2427800,2022-07-25
CLX,"Clorox Company",147.77,-0.08,-0.05%,148.45,146.94,828600,2022-07-25
CMA,"Comerica Inc",78.97,0.97,+1.24%,79.11,78.11,947000,2022-07-25
CMCSA,"Comcast Corp A",42.47,-0.13,-0.31%,42.89,42.15,16843000,2022-07-25
CME,"CME Group Inc",204.46,-0.02,-0.01%,205.75,203.06,1241600,2022-07-25
CMG,"Chipotle Mexican Grill",1328.87,-18.46,-1.37%,1354.23,1313.02,329700,2022-07-25
CMI,"Cummins Inc",206.29,1.09,+0.53%,207.61,204.21,702600,2022-07-25
CMS,"Cms Energy Corp",65.87,0.69,+1.06%,65.89,64.82,959100,2022-07-25
CNC,"Centene Corp",91.93,0.99,+1.09%,92.65,91.04,3424300,2022-07-25
CNP,"Centerpoint Energy Inc",30.1,0.4,+1.35%,30.11,29.57,2658700,2022-07-25
COF,"Capital One Financial Corp",110.93,2,+1.84%,111.75,107.87,2435600,2022-07-25
COO,"Cooper Companies",313.71,0.27,+0.09%,315.29,311.8,173000,2022-07-25
COP,Conocophillips,92.05,3.92,+4.45%,92.14,87.79,5814900,2022-07-25
COST,"Costco Wholesale",529.14,-0.58,-0.11%,532.29,526,1448600,2022-07-25
CPB,"Campbell Soup Company",48.61,0.76,+1.59%,48.64,47.66,2223000,2022-07-25
CPRT,"Copart Inc",120.85,-1.12,-0.92%,122.17,119.83,580300,2022-07-25
CPT,"Camden Property Trust",135.85,0.01,+0.01%,137.18,135.31,422100,2022-07-25
CRL,"Charles River Laboratories Intl",235.32,-1.69,-0.71%,237.64,232.01,323600,2022-07-25
CRM,"Salesforce Inc",177.29,-5.18,-2.84%,181.99,175.07,4406800,2022-07-25
CSCO,"Cisco Systems Inc",44.34,-0.12,-0.27%,44.66,44.11,12946400,2022-07-25
CSX,"CSX Corp",31.35,0.46,+1.49%,31.42,30.82,10861199,2022-07-25
CTAS,"Cintas Corp",396.67,-0.06,-0.02%,397.99,393.57,213000,2022-07-25
CTLT,"Catalent Inc",107.92,0.31,+0.29%,108.08,106.02,820000,2022-07-25
CTRA,"Coterra Energy Inc",28.89,1.18,+4.26%,28.91,27.64,5270300,2022-07-25
CTSH,"Cognizant Tech Sol",68.22,-0.88,-1.27%,69.33,67.76,2584300,2022-07-25
CTVA,"Corteva Inc",55.47,1.46,+2.70%,55.6,54.18,2642900,2022-07-25
CTXS,"Citrix Systems Inc",101.25,-0.23,-0.23%,101.72,101.16,423200,2022-07-25
CVS,"CVS Corp",94.49,0.43,+0.46%,95.72,94.14,4752100,2022-07-25
CVX,"Chevron Corp",148.48,4.29,+2.98%,148.61,144.18,6209600,2022-07-25
CZR,"Caesars Entertainment Inc",42.18,-0.47,-1.10%,42.85,41.39,2339600,2022-07-25
D,"Dominion Resources",78.6,1.25,+1.62%,78.61,77.05,2697000,2022-07-25
DAL,"Delta Air Lines Inc",31.41,0.06,+0.19%,31.51,30.72,9313200,2022-07-25
DD,"Dupont Denemours Inc",58.03,0.77,+1.34%,58.13,57.11,1761500,2022-07-25
DE,"Deere & Company",322.96,10.7,+3.43%,323.39,311.91,1433000,2022-07-25
DFS,"Discover Financial Services",100.02,0.02,+0.02%,100.81,98.21,2002600,2022-07-25
DG,"Dollar General Corp",247.72,-0.09,-0.04%,249.21,246.29,981600,2022-07-25
DGX,"Quest Diagnostics Inc",131.05,0.02,+0.02%,131.99,130.32,867300,2022-07-25
DHI,"D.R. Horton",75.36,-2.03,-2.62%,77.15,74.99,2808100,2022-07-25
DHR,"Danaher Corp",273.38,-0.46,-0.17%,273.69,269.44,2216900,2022-07-25
DIS,"Walt Disney Company",102.69,-0.03,-0.03%,103.39,101.81,6723100,2022-07-25
DISH,"Dish Network Corp",18.4,-0.3,-1.60%,18.86,18.26,1834100,2022-07-25
DLR,"Digital Realty Trust",127.12,-0.3,-0.24%,129.46,125.85,1687700,2022-07-25
DLTR,"Dollar Tree Inc",168.42,-3.59,-2.09%,171.35,167.4,1926900,2022-07-25
DOV,"Dover Corp",126.67,-1.97,-1.53%,128.54,125.84,1007200,2022-07-25
DOW,"Dow Inc",51.58,0.73,+1.44%,51.97,51.03,5933000,2022-07-25
DPZ,"Domino's Pizza Inc",387.99,-11.28,-2.83%,403.08,385.83,953200,2022-07-25
DRE,"Duke Realty Corp",60.03,0.34,+0.57%,60.42,59.25,875100,2022-07-25
DRI,"Darden Restaurants",118.78,-2.57,-2.12%,122,117.32,1144500,2022-07-25
DTE,"Dte Energy Company",124.91,1.16,+0.94%,125.06,123.31,597800,2022-07-25
DUK,"Duke Energy Corp",105.98,1,+0.95%,106.02,104.4,1432400,2022-07-25
DVA,"Davita Healthcare Partners Inc",85.89,-1.21,-1.39%,88.3,85.36,694700,2022-07-25
DVN,"Devon Energy Corp",57.97,2.78,+5.04%,58.06,55.27,8470300,2022-07-25
DXC,"Dxc Technology Company",31.16,0.16,+0.52%,31.4,30.84,783200,2022-07-25
DXCM,"Dexcom Inc",82.6,-1.18,-1.41%,83.72,81.31,1750600,2022-07-25
EA,"Electronic Arts Inc",129.92,-0.24,-0.18%,130.85,129.51,1404600,2022-07-25
EBAY,"Ebay Inc",46.56,-0.12,-0.26%,47.04,46.14,4041400,2022-07-25
ECL,"Ecolab Inc",162.77,-0.22,-0.13%,163.28,160.87,919300,2022-07-25
ED,"Consolidated Edison Company",94.09,1.65,+1.78%,94.15,91.95,1159100,2022-07-25
EFX,"Equifax Inc",198.16,-2.69,-1.34%,202.68,197.01,754600,2022-07-25
EIX,"Edison International",62.75,1.42,+2.32%,62.76,61.17,1070500,2022-07-25
EL,"Estee Lauder Companies",258.69,-1.41,-0.54%,261.05,254.02,581200,2022-07-25
ELV,"Elevance Health Inc",470.86,11.26,+2.45%,474.37,462.33,861400,2022-07-25
EMN,"Eastman Chemical Company",94.22,1.15,+1.24%,94.4,92.73,873100,2022-07-25
EMR,"Emerson Electric Company",84.19,1.09,+1.31%,84.43,82.82,2033800,2022-07-25
ENPH,"Enphase Energy Inc",218.55,7.01,+3.31%,219.38,207.16,2733500,2022-07-25
EOG,"Eog Resources",105.48,4.48,+4.44%,105.97,101.32,3279400,2022-07-25
EPAM,"Epam Systems Inc",320.17,-3.13,-0.97%,324.18,311.01,237700,2022-07-25
EQIX,"Equinix Inc",649.48,-4.3,-0.66%,657.18,645.42,288500,2022-07-25
EQR,"Equity Residential",73.5,0.19,+0.26%,74.24,72.92,1393100,2022-07-25
ES,"Eversource Energy",84.88,0.82,+0.98%,84.94,83.53,724700,2022-07-25
ESS,"Essex Property Trust",273.81,0,0.00%,275.58,272.5,415600,2022-07-25
ETN,"Eaton Corp",137.1,0.45,+0.33%,137.16,135.32,955800,2022-07-25
ETR,"Entergy Corp",110.79,1.42,+1.30%,110.94,108.88,691300,2022-07-25
ETSY,"Etsy Inc",96.47,-0.64,-0.66%,97.92,93.62,4607400,2022-07-25
EVRG,"Evergy Inc",64.95,0.64,+1.00%,64.99,64,853400,2022-07-25
EW,"Edwards Lifesciences Corp",102.09,-0.49,-0.48%,102.86,101.08,2182700,2022-07-25
EXC,"Exelon Corp",44.42,0.4,+0.91%,44.56,43.88,3561700,2022-07-25
EXPD,"Expeditors Intl",99.16,-2.01,-1.99%,100.91,98.64,790000,2022-07-25
EXPE,"Expedia Group Inc",100.75,1.37,+1.38%,100.86,98,1402600,2022-07-25
EXR,"Extra Space Storage Inc",178.04,0.13,+0.07%,178.65,176.56,496800,2022-07-25
F,"Ford Motor Company",12.84,0.02,+0.16%,12.99,12.6,36792500,2022-07-25
FANG,"Diamondback Energy",119.99,6.56,+5.78%,121.11,114.34,2881100,2022-07-25
FAST,"Fastenal Company",48.3,-0.16,-0.33%,48.61,47.83,3175900,2022-07-25
FBHS,"Fortune Brands Home & Security",67.3,-1.11,-1.62%,68.57,66.67,1277700,2022-07-25
FCX,"Freeport-Mcmoran Inc",28.29,0.53,+1.91%,28.62,27.98,16259300,2022-07-25
FDS,"Factset Research Systems Inc",406.23,-1.8,-0.44%,410.4,402.94,151400,2022-07-25
FDX,"Fedex Corp",228.17,0.87,+0.38%,230.58,226.82,974900,2022-07-25
FE,"Firstenergy Corp",38.62,0.3,+0.78%,38.72,38.11,2007400,2022-07-25
FFIV,"F5 Inc",154.41,0.5,+0.32%,154.59,151.7,1702400,2022-07-25
FIS,"Fidelity National Information Services",98.06,-0.96,-0.97%,99.42,97.4,2396300,2022-07-25
FISV,"Fiserv Inc",98.05,-1.82,-1.82%,100.34,97.52,3482100,2022-07-25
FITB,"Fifth Third Bancorp",34.21,0.58,+1.72%,34.43,33.76,5155000,2022-07-25
FLT,"Fleetcor Technologies",220.13,1.34,+0.61%,221.01,217.7,284200,2022-07-25
FMC,"FMC Corp",107.63,1.73,+1.63%,108.02,105.73,576200,2022-07-25
FOX,"Fox Corp Cl B",32.65,0.08,+0.25%,32.97,32.46,738400,2022-07-25
FOXA,"Fox Corp Cl A",35.28,0.12,+0.34%,35.55,35.02,1832700,2022-07-25
FRC,"First Republic Bank",158.42,-0.24,-0.15%,159.99,157.32,746900,2022-07-25
FRT,"Federal Realty Investment Trust",103.1,0.44,+0.43%,103.35,102.07,582500,2022-07-25
FTNT,"Fortinet Inc",61,-0.23,-0.38%,61.24,59.95,3182900,2022-07-25
FTV,"Fortive Corp",58.31,-0.11,-0.19%,58.46,57.75,1617200,2022-07-25
GD,"General Dynamics Corp",218.8,2.04,+0.94%,220.29,216.95,745000,2022-07-25
GE,"General Electric Company",68.36,0.17,+0.25%,68.93,67.03,5897900,2022-07-25
GILD,"Gilead Sciences Inc",60.75,-0.05,-0.08%,61.25,60.35,4990000,2022-07-25
GIS,"General Mills",74.25,0.62,+0.84%,74.53,73.13,2436200,2022-07-25
GL,"Globe Life Inc",101.41,0.74,+0.74%,101.85,100.61,334300,2022-07-25
GLW,"Corning Inc",34.49,0.12,+0.35%,34.9,34.06,9165800,2022-07-25
GM,"General Motors Company",34.52,-0.15,-0.43%,35.05,34.13,14777700,2022-07-25
GNRC,"Generac Holdings Inc",238.54,-1.39,-0.58%,240.86,234.55,438500,2022-07-25
GOOG,"Alphabet Cl C",108.21,-0.15,-0.14%,110.58,107.01,28275500,2022-07-25
GOOGL,"Alphabet Cl A",107.51,-0.39,-0.36%,109.87,106.3,34663699,2022-07-25
GPC,"Genuine Parts Company",144.53,0.04,+0.03%,145.3,144.02,737600,2022-07-25
GPN,"Global Payments Inc",118.47,-0.24,-0.20%,119.89,117.69,992300,2022-07-25
GRMN,"Garmin Ltd",104.08,-0.87,-0.83%,104.79,102.95,642100,2022-07-25
GS,"Goldman Sachs Group",324.12,0.19,+0.06%,327.29,322.6,4024200,2022-07-25
GWW,"W.W. Grainger",482.12,8.24,+1.74%,482.48,471.64,214100,2022-07-25
HAL,"Halliburton Company",28.42,0.96,+3.50%,28.53,27.41,9139399,2022-07-25
HAS,"Hasbro Inc",78.66,-2.47,-3.04%,81.28,78.14,1825000,2022-07-25
HBAN,"Huntington Bcshs",13.27,0.25,+1.92%,13.31,13.01,9184601,2022-07-25
HCA,"Hca Holdings Inc",198.63,-3.4,-1.68%,207.41,197.33,2966800,2022-07-25
HD,"Home Depot",306.15,-0.44,-0.14%,307.43,303.83,1909400,2022-07-25
HES,"Hess Corp",106.32,4.93,+4.86%,106.54,101.73,1327800,2022-07-25
HIG,"Hartford Financial Services Group",64.79,1.01,+1.58%,65.06,64.06,1366400,2022-07-25
HII,"Huntington Ingalls Industries",210.58,1.85,+0.89%,213.4,209.19,206500,2022-07-25
HLT,"Hilton Inc",122.19,1.36,+1.13%,122.38,119.57,1553100,2022-07-25
HOLX,"Hologic Inc",70.26,-0.28,-0.40%,70.65,69.8,1413800,2022-07-25
HON,"Honeywell International Inc",181.26,-0.21,-0.12%,182.44,180.36,1940900,2022-07-25
HPE,"Hewlett Packard Enterprise Comp",13.88,0.11,+0.80%,13.93,13.72,9531801,2022-07-25
HPQ,"HP Inc",32.6,0.13,+0.40%,32.72,32.19,4482200,2022-07-25
HRL,"Hormel Foods Corp",47.77,0.18,+0.38%,48.06,47.3,812200,2022-07-25
HSIC,"Henry Schein Inc",77.42,0.38,+0.49%,77.84,76.88,457300,2022-07-25
HST,"Host Marriott Financial Trust",17.3,0.38,+2.25%,17.32,16.94,4241500,2022-07-25
HSY,"Hershey Foods Corp",216.86,0.94,+0.44%,217.91,215.7,910200,2022-07-25
HUM,"Humana Inc",491.79,2.82,+0.58%,493.59,487.39,896700,2022-07-25
HWM,"Howmet Aerospace Inc",34.83,0.47,+1.37%,34.99,34.35,2449900,2022-07-25
IBM,"International Business Machines",128.54,0.29,+0.23%,129.13,127.9,4701700,2022-07-25
ICE,"Intercontinental Exchange",98.97,-0.14,-0.14%,99.68,98.1,1710400,2022-07-25
IDXX,"Idexx Laboratories",375.56,-17.95,-4.56%,383.86,371.89,681000,2022-07-25
IEX,"Idex Corp",192.87,0.1,+0.05%,193.19,191.51,373200,2022-07-25
IFF,"International Flavors & Fragrances",123.06,0.8,+0.65%,123.98,122.12,775500,2022-07-25
ILMN,"Illumina Inc",199.51,-2.18,-1.08%,202.41,198.25,679700,2022-07-25
INCY,"Incyte Corp",80.62,-0.28,-0.35%,81.28,79.85,1044500,2022-07-25
INTC,"Intel Corp",39.16,-0.04,-0.10%,39.41,38.55,32254699,2022-07-25
INTU,"Intuit Inc",426.2,-8.54,-1.96%,432.72,422.07,1026500,2022-07-25
IP,"International Paper Company",43.46,0.27,+0.63%,43.67,42.84,1877300,2022-07-25
IPG,"Interpublic Group of Companies",29.42,-0.07,-0.24%,29.78,29.09,3934800,2022-07-25
IQV,"Iqvia Holdings Inc",221.62,-0.12,-0.05%,223.17,219.2,747700,2022-07-25
IR,"Ingersoll Rand Inc",44.36,-0.18,-0.40%,44.76,44,1401800,2022-07-25
IRM,"Iron Mountain Inc",47.02,-0.35,-0.74%,47.69,46.82,1574500,2022-07-25
ISRG,"Intuitive Surg Inc",219.17,7.32,+3.46%,221.8,212.27,3170800,2022-07-25
IT,"Gartner Inc",251.96,-1.78,-0.70%,254.41,250.48,567100,2022-07-25
ITW,"Illinois Tool Works Inc",191.5,-0.06,-0.03%,191.84,190.07,581200,2022-07-25
IVZ,"Invesco Plc",17.21,0.1,+0.58%,17.57,16.83,5499200,2022-07-25
J,"Jacobs Engineering Group Inc",130.17,0.65,+0.50%,130.82,128.81,238700,2022-07-25
JBHT,"J B Hunt Transport",173.32,-0.43,-0.25%,174.37,172.56,581500,2022-07-25
JCI,"Johnson Controls Intl",50.62,-0.16,-0.32%,50.8,50.17,1858700,2022-07-25
JKHY,"Jack Henry & Assoc",197.38,-2.31,-1.16%,199.95,196.08,589100,2022-07-25
JNJ,"Johnson & Johnson",172.46,0.34,+0.20%,172.98,171.72,4436700,2022-07-25
JNPR,"Juniper Networks",28.42,-0.19,-0.66%,28.78,28.27,5737400,2022-07-25
JPM,"JP Morgan Chase & Company",115.22,0.46,+0.40%,116.46,114.77,9393500,2022-07-25
K,"Kellogg Company",72.1,0.96,+1.35%,72.17,70.87,1631800,2022-07-25
KDP,"Keurig Dr Pepper Inc",36.76,0.33,+0.91%,36.91,36.44,3873300,2022-07-25
KEY,Keycorp,18.1,0.06,+0.33%,18.26,18.01,11060400,2022-07-25
KEYS,"Keysight Technologies Inc Comm",152.06,1.48,+0.98%,152.14,148.7,957100,2022-07-25
KHC,"Kraft Heinz Company",38.38,0.06,+0.16%,38.6,37.98,6468800,2022-07-25
KIM,"Kimco Realty Corp",21.51,0.06,+0.28%,21.54,21.32,3662100,2022-07-25
KLAC,"K L A-Tencor Corp",350.6,-3.42,-0.97%,351.61,342.99,986000,2022-07-25
KMB,"Kimberly-Clark Corp",133.42,1.02,+0.77%,133.74,131.94,1433100,2022-07-25
KMI,"Kinder Morgan",18.02,0.37,+2.10%,18.03,17.7,13155200,2022-07-25
KMX,"Carmax Inc",94.63,0.28,+0.30%,95.62,92.84,1195600,2022-07-25
KO,"Coca-Cola Company",62.19,0.6,+0.97%,62.3,61.31,14939900,2022-07-25
KR,"Kroger Company",45.71,-0.53,-1.15%,46.44,45.42,6038600,2022-07-25
L,"Loews Corp",57.82,0.77,+1.35%,58.09,57.19,437200,2022-07-25
LDOS,"Leidos Holdings Inc",102.95,1.5,+1.48%,103.11,101.25,609500,2022-07-25
LEN,"Lennar Corp",81.61,-1.47,-1.77%,82.7,80.92,3121900,2022-07-25
LH,"Laboratory Corp of America Holdings",246.89,0.55,+0.22%,247.98,245.53,406400,2022-07-25
LHX,"L3Harris Technologies Inc",226.3,1.17,+0.52%,228.25,224.88,552900,2022-07-25
LIN,"Linde Plc",288.09,2.55,+0.89%,288.26,284.57,1460700,2022-07-25
LKQ,"LKQ Corp",53.25,0.16,+0.30%,53.46,52.76,1334200,2022-07-25
LLY,"Eli Lilly and Company",331.55,2.8,+0.85%,332.27,328.06,1741700,2022-07-25
LMT,"Lockheed Martin Corp",399.8,5.06,+1.28%,403.73,393.63,1038000,2022-07-25
LNC,"Lincoln National Corp",50.17,0.53,+1.07%,50.44,49.51,956800,2022-07-25
LNT,"Alliant Energy Corp",57.9,0.47,+0.82%,57.99,57.21,893100,2022-07-25
LOW,"Lowe's Companies",194.8,-0.78,-0.40%,195.85,193.17,2491900,2022-07-25
LRCX,"Lam Research Corp",457.45,-6.54,-1.41%,458.31,447.38,1148000,2022-07-25
LUMN,Centurylink,10.63,0.08,+0.76%,10.75,10.5,7276500,2022-07-25
LUV,"Southwest Airlines Company",40.62,0.38,+0.94%,40.67,39.66,4510800,2022-07-25
LVS,"Las Vegas Sands",38.85,-0.14,-0.36%,39.34,38.4,4721200,2022-07-25
LW,"Lamb Weston Holdings Inc",74.86,-0.09,-0.12%,75.7,74.54,1934800,2022-07-25
LYB,"Lyondellbasell Industries NV",87.53,0.73,+0.84%,87.92,86.47,2240100,2022-07-25
LYV,"Live Nation Entertainment",92.24,0.66,+0.72%,92.4,90.43,1184900,2022-07-25
MA,"Mastercard Inc",344.21,0.33,+0.10%,345.54,340.11,2179500,2022-07-25
MAA,"Mid-America Apartment Communities",173.24,-0.81,-0.47%,175.43,172.51,472300,2022-07-25
MAR,"Marriot Int Cl A",152.99,2.08,+1.38%,153.4,150.2,1543400,2022-07-25
MAS,"Masco Corp",55.41,-0.9,-1.60%,56.47,55.06,1699000,2022-07-25
MCD,"McDonald's Corp",250.38,-3.61,-1.42%,254.8,248.65,2859900,2022-07-25
