Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
A,"Agilent Technologies",125.17,0.91,+0.73%,125.63,123.37,1259900,2022-07-26
AAL,"American Airlines Gp",13.43,-0.32,-2.33%,13.65,13.35,23978100,2022-07-26
AAPL,"Apple Inc",151.6,-1.35,-0.88%,153.09,150.8,55138602,2022-07-26
ABBV,"Abbvie Inc",150.87,0.65,+0.43%,153.56,150.33,4900700,2022-07-26
ABC,"Amerisourcebergen Corp",145.2,1.05,+0.73%,145.37,143.85,696500,2022-07-26
ABT,"Abbott Laboratories",109.09,0.59,+0.54%,109.88,108.3,4823900,2022-07-26
ADBE,"Adobe Systems Inc",379.26,-12.7,-3.24%,393.58,378.16,2368500,2022-07-26
ADM,"Archer Daniels Midland",78.92,3.3,+4.36%,80,76.65,5602500,2022-07-26
ADSK,"Autodesk Inc",193.07,-2.64,-1.35%,196.92,192.17,1470600,2022-07-26
AFL,"Aflac Inc",55.64,-0.42,-0.75%,56.36,55.46,1969700,2022-07-26
AIG,"American International Group",51.73,-0.32,-0.61%,52.41,51.33,2729200,2022-07-26
AIZ,"Assurant Inc",171.94,-0.02,-0.01%,173.37,171.51,307200,2022-07-26
ALB,"Albemarle Corp",225.1,-2.47,-1.09%,229.12,224.44,881400,2022-07-26
ALL,"Allstate Corp",115.12,-1.6,-1.37%,117.34,115.06,1457800,2022-07-26
AMAT,"Applied Materials",98.91,-2.09,-2.07%,100.98,98.57,5073800,2022-07-26
AMCR,"Amcor Plc",12.9,0.16,+1.26%,12.91,12.64,8552199,2022-07-26
AMD,"Adv Micro Devices",85.25,-2.29,-2.62%,87.75,84.71,69180305,2022-07-26
AMGN,"Amgen Inc",251.14,2.42,+0.97%,253.76,248.75,2528600,2022-07-26
AMP,"Ameriprise Financial Services",241.58,-4.46,-1.81%,245.04,239.35,778400,2022-07-26
AMT,"American Tower Corp",258.98,1.64,+0.64%,263.07,257.82,1579700,2022-07-26
AMZN,"Amazon.com Inc",114.81,-6.33,-5.23%,118.15,114.53,67075000,2022-07-26
ANET,"Arista Networks Inc",103.34,-0.12,-0.12%,106.06,102.58,2255900,2022-07-26
ANSS,"Ansys Inc",253.75,-4.17,-1.62%,258.76,252.4,302200,2022-07-26
APA,"Apa Corp",33.84,-0.59,-1.71%,35.25,33.08,6634600,2022-07-26
APD,"Air Products and Chemicals",234.63,-0.58,-0.25%,235.43,233.06,652100,2022-07-26
APTV,"Aptiv Plc",96.24,-1.63,-1.67%,97.42,95.44,1854700,2022-07-26
ARE,"Alexandria Real Estate Equities",156.49,6.2,+4.13%,157.29,150.81,1562400,2022-07-26
AVB,"Avalonbay Communities",197.54,0,0.00%,199.21,196.45,488500,2022-07-26
AWK,"American Water Works",150.56,0.73,+0.49%,150.75,148.84,683000,2022-07-26
AXP,"American Express Company",149.83,-3.96,-2.57%,153.5,148.84,2812600,2022-07-26
BAC,"Bank of America Corp",33.05,-0.68,-2.02%,33.78,32.96,30645701,2022-07-26
BALL,"Ball Corporation",70.16,0.3,+0.43%,70.3,69.11,1525700,2022-07-26
BAX,"Baxter International Inc",66.74,0.48,+0.72%,66.78,65.9,2437500,2022-07-26
BBY,"Best Buy Company",72.01,-3.83,-5.05%,73.54,71.63,3297100,2022-07-26
BDX,"Becton Dickinson and Company",244.15,1.52,+0.63%,245.6,241.95,548800,2022-07-26
BEN,"Franklin Resources",24.87,-0.36,-1.43%,25.23,24.75,2849500,2022-07-26
BF.B,"Brown Forman Inc Cl B",71.87,0.57,+0.80%,71.9,71.13,762900,2022-07-26
BIIB,"Biogen Inc",210.85,3.28,+1.58%,214.02,206.7,916100,2022-07-26
BIO,"Bio-Rad Laboratories",534.68,6.5,+1.23%,535.5,517.84,164500,2022-07-26
BK,"Bank of New York Mellon Corp",42.11,-0.91,-2.12%,42.97,41.94,2699800,2022-07-26
BKR,"Baker Hughes A Ge Co. Cl A",24.3,-0.1,-0.41%,24.91,24.13,12965100,2022-07-26
BLK,"Blackrock Inc",622.94,-13.21,-2.08%,634.13,620.28,498500,2022-07-26
BMY,"Bristol-Myers Squibb Company",73.63,0.79,+1.08%,74.23,72.96,8957300,2022-07-26
BSX,"Boston Scientific Corp",37.96,-0.04,-0.11%,38.23,37.69,10690000,2022-07-26
BWA,"Borgwarner Inc",36.46,-0.2,-0.55%,36.66,36,1452000,2022-07-26
BXP,"Boston Properties",88.33,-0.83,-0.93%,89.79,87.76,1450000,2022-07-26
C,"Citigroup Inc",51.4,-0.76,-1.46%,52.8,51.24,18960801,2022-07-26
CAG,"Conagra Brands Inc",33.82,-0.05,-0.15%,33.92,33.35,3821500,2022-07-26
CAH,"Cardinal Health",57.8,0.52,+0.91%,57.99,57.28,1734600,2022-07-26
CARR,"Carrier Global Corp",38.09,-0.14,-0.37%,38.26,37.17,5430600,2022-07-26
CAT,"Caterpillar Inc",181.23,-0.58,-0.32%,183.65,180.58,1767600,2022-07-26
CB,"Chubb Ltd",188.28,1.07,+0.57%,188.73,186.99,1790600,2022-07-26
CBOE,"CBOE Global Markets Inc",125.08,0.33,+0.26%,125.85,122.72,799000,2022-07-26
CBRE,"CBRE Group Inc",81.68,-1.15,-1.39%,82.49,81.27,1586200,2022-07-26
CDW,"CDW Corp",170.1,-0.34,-0.20%,171.2,169.42,623400,2022-07-26
CF,"Cf Industries Holdings",90.4,0.12,+0.13%,92.32,89.53,1766900,2022-07-26
CHTR,"Charter Communicatio",479.01,0.03,+0.01%,482.69,474.18,774000,2022-07-26
CI,"Cigna Corp",274.83,2.2,+0.81%,275.65,272.82,1731400,2022-07-26
CINF,"Cincinnati Financial",113.62,1.07,+0.95%,113.89,112.12,659700,2022-07-26
CL,"Colgate-Palmolive Company",78.53,0.68,+0.87%,78.61,77.15,2572400,2022-07-26
CMA,"Comerica Inc",76.68,-2.29,-2.90%,78.9,76.66,661200,2022-07-26
CMCSA,"Comcast Corp A",42.72,0.25,+0.59%,42.84,42.21,25380400,2022-07-26
CME,"CME Group Inc",203.78,-0.68,-0.33%,205.56,202.88,1186800,2022-07-26
CMI,"Cummins Inc",204.45,-1.84,-0.89%,208.13,202.89,647300,2022-07-26
CNC,"Centene Corp",93.15,1.22,+1.33%,94.58,91.85,4011700,2022-07-26
COF,"Capital One Financial Corp",106.36,-4.57,-4.12%,110.41,106.34,2372000,2022-07-26
COP,Conocophillips,91.09,-0.96,-1.04%,94.18,89.97,7127100,2022-07-26
CPB,"Campbell Soup Company",49,0.39,+0.80%,49.02,47.89,2215800,2022-07-26
CRL,"Charles River Laboratories Intl",232.73,-2.59,-1.10%,233.72,226.02,320300,2022-07-26
CRM,"Salesforce Inc",170.46,-6.83,-3.85%,177.13,169.76,3886400,2022-07-26
CSCO,"Cisco Systems Inc",43.83,-0.51,-1.15%,44.54,43.75,19513000,2022-07-26
CSX,"CSX Corp",31.16,-0.19,-0.61%,31.5,31.12,12999700,2022-07-26
CTAS,"Cintas Corp",397.83,1.16,+0.29%,398.49,393.8,358500,2022-07-26
CTLT,"Catalent Inc",107.63,-0.29,-0.27%,108.92,105.31,804900,2022-07-26
CTVA,"Corteva Inc",55.46,-0.01,-0.02%,56.02,55.05,1692200,2022-07-26
CVS,"CVS Corp",95.31,0.82,+0.87%,95.6,94.51,4423800,2022-07-26
CZR,"Caesars Entertainment Inc",40.3,-1.88,-4.46%,41.67,39.69,3186800,2022-07-26
DE,"Deere & Company",319.45,-3.51,-1.09%,325.76,318.25,1122700,2022-07-26
DFS,"Discover Financial Services",98.36,-1.66,-1.66%,100.16,98.09,1589400,2022-07-26
DGX,"Quest Diagnostics Inc",133.2,2.15,+1.64%,133.35,129.07,947500,2022-07-26
DIS,"Walt Disney Company",99.78,-2.91,-2.83%,102.36,99.56,6346600,2022-07-26
DLR,"Digital Realty Trust",127.51,0.39,+0.31%,128.86,126.67,1176100,2022-07-26
DLTR,"Dollar Tree Inc",157.82,-10.6,-6.29%,164.65,157.11,3233700,2022-07-26
DOV,"Dover Corp",127.23,0.56,+0.44%,127.53,125.27,841900,2022-07-26
DOW,"Dow Inc",51.3,-0.28,-0.54%,51.8,50.95,4130800,2022-07-26
DRI,"Darden Restaurants",115.11,-3.67,-3.09%,117.62,115.07,1102500,2022-07-26
DVA,"Davita Healthcare Partners Inc",85.57,-0.32,-0.37%,86.84,85.25,693300,2022-07-26
DVN,"Devon Energy Corp",56.76,-1.21,-2.09%,59.19,55.76,9777600,2022-07-26
EA,"Electronic Arts Inc",130.75,0.83,+0.64%,133.46,129.77,1571200,2022-07-26
EBAY,"Ebay Inc",45.66,-0.9,-1.93%,45.79,45.24,3834100,2022-07-26
ECL,"Ecolab Inc",158.37,-4.4,-2.70%,161.75,155.12,1351600,2022-07-26
ED,"Consolidated Edison Company",95.36,1.27,+1.35%,95.37,93.91,1484300,2022-07-26
EIX,"Edison International",63.22,0.47,+0.75%,63.4,62.78,1952100,2022-07-26
EL,"Estee Lauder Companies",251.82,-6.87,-2.66%,255.93,250.69,970700,2022-07-26
ELV,"Elevance Health Inc",468.96,-1.9,-0.40%,475.33,468.45,818100,2022-07-26
EMR,"Emerson Electric Company",84.07,-0.12,-0.14%,85.29,83.89,2490400,2022-07-26
EOG,"Eog Resources",103.75,-1.73,-1.64%,107.83,102.39,2865400,2022-07-26
EQIX,"Equinix Inc",641.7,-7.78,-1.20%,650.52,636.1,338400,2022-07-26
EQR,"Equity Residential",73.54,0.04,+0.05%,73.96,73.26,1065200,2022-07-26
ES,"Eversource Energy",85.4,0.52,+0.61%,85.69,84.83,840200,2022-07-26
ESS,"Essex Property Trust",273.69,-0.12,-0.04%,275.78,272.84,372000,2022-07-26
ETN,"Eaton Corp",139.14,2.04,+1.49%,139.63,136.31,2103000,2022-07-26
ETR,"Entergy Corp",111.28,0.49,+0.44%,111.9,110.51,766400,2022-07-26
ETSY,"Etsy Inc",93.3,-3.17,-3.29%,94.27,90.17,4816200,2022-07-26
EW,"Edwards Lifesciences Corp",102.13,0.04,+0.04%,102.5,101.29,1981300,2022-07-26
EXC,"Exelon Corp",44.7,0.28,+0.63%,44.97,44.35,4655700,2022-07-26
EXPE,"Expedia Group Inc",97.73,-3.02,-3.00%,99.61,97.54,1340000,2022-07-26
EXR,"Extra Space Storage Inc",179.12,1.08,+0.61%,179.68,177.17,323900,2022-07-26
F,"Ford Motor Company",12.54,-0.3,-2.34%,12.76,12.46,49272301,2022-07-26
FAST,"Fastenal Company",47.71,-0.59,-1.22%,47.96,47.43,3271600,2022-07-26
FCX,"Freeport-Mcmoran Inc",27.93,-0.36,-1.27%,28.67,27.78,14626500,2022-07-26
FDS,"Factset Research Systems Inc",405.24,-0.99,-0.24%,407.29,403.24,141400,2022-07-26
FDX,"Fedex Corp",224.87,-3.3,-1.45%,226.65,221.11,1559800,2022-07-26
FITB,"Fifth Third Bancorp",33.15,-1.06,-3.10%,34.12,33.1,3934400,2022-07-26
FMC,"FMC Corp",107.79,0.16,+0.15%,108.61,107.29,467000,2022-07-26
FRT,"Federal Realty Investment Trust",101.03,-2.07,-2.01%,103.42,100.89,680900,2022-07-26
FTV,"Fortive Corp",58.22,-0.09,-0.15%,58.55,57.92,1443500,2022-07-26
GE,"General Electric Company",71.51,3.15,+4.61%,73.37,69.15,18041000,2022-07-26
