Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
AEP,"American Electric Power Company",93.07,0.08,+0.09%,92.69,93.48,92.25,1647700,2023-01-27
AFRM,"Affirm Holdings Inc Cl A",16.24,1.88,+13.09%,14.38,16.59,14.22,24317801,2023-01-27
AGIO,"Agios Pharmaceuticals",30.75,0.03,+0.10%,30.71,31.27,30.61,497200,2023-01-27
AGNC,"Agnc Investment Corp",11.68,0.18,+1.57%,11.52,11.73,11.5,11343200,2023-01-27
AHCO,"Adapthealth Corp Cl. A",21.19,-0.06,-0.28%,21.22,21.35,20.96,272600,2023-01-27
AIMC,"Altra Indtl Mtn",61.07,-0.03,-0.05%,61.05,61.1,61.03,293400,2023-01-27
AKAM,"Akamai Technologies",87.42,-0.04,-0.05%,87.42,87.81,86.92,771400,2023-01-27
AKRO,"Akero Therapeutics Inc",49.25,1.6,+3.36%,50.07,50.63,48.55,583000,2023-01-27
ALEC,"Alector Inc",9.16,0.19,+2.12%,8.95,9.28,8.95,363700,2023-01-27
ALGM,"Allegro Microsystems Inc",35.39,-0.04,-0.11%,35.43,35.85,34.78,1795900,2023-01-27
ALGN,"Align Technology",269.2,6.25,+2.38%,260,270,259.02,1165200,2023-01-27
ALGT,"Allegiant Travel Com",86.21,1.95,+2.31%,83.84,86.31,83.66,162300,2023-01-27
ALHC,"Alignment Healthcare Inc",11.87,0.1,+0.85%,11.75,11.96,11.54,490300,2023-01-27
ALKS,"Alkermes Plc",29.02,0.52,+1.82%,28.62,29.05,28.5,1162300,2023-01-27
ALLK,"Allakos Inc",7.37,0.2,+2.79%,7.22,7.45,7.17,488300,2023-01-27
ALLO,"Allogene Therapeutics Inc",7.92,0.09,+1.15%,7.85,8.44,7.81,1976800,2023-01-27
ALNY,"Alnylam Pharmaceuticals",231.37,-0.22,-0.09%,231.59,232.2,225.52,820400,2023-01-27
ALRM,Alarm.com,52.8,-0.05,-0.09%,52.54,53.2,51.85,117800,2023-01-27
ALRN,"Aileron Therapeutics Inc",2.87,-0.05,-1.71%,2.79,2.91,2.71,15100,2023-01-27
ALTR,"Altair Engineering Inc Cl A",53.26,0.61,+1.16%,52.3,53.51,51.83,252300,2023-01-27
AMAT,"Applied Materials",112.5,-3.08,-2.66%,112.62,113.89,110.7,8705700,2023-01-27
AMBA,"Ambarella Inc",89.7,-0.59,-0.65%,89.15,91.01,88.36,333400,2023-01-27
AMD,"Adv Micro Devices",75.4,0.24,+0.32%,73.7,76.74,73.49,58118602,2023-01-27
AMED,"Amedisys Inc",93.18,2.02,+2.22%,90.81,93.39,89.62,215300,2023-01-27
AMEH,"Apollo Medical Holdings Inc",34.79,1.18,+3.51%,33.55,35.42,33.19,114400,2023-01-27
AMGN,"Amgen Inc",253.65,-1.23,-0.48%,254.87,255.5,252.54,2109800,2023-01-27
AMKR,"Amkor Technology",29.7,-0.76,-2.50%,30,30.15,29.41,596600,2023-01-27
AMLX,"Amylyx Pharmaceuticals Inc",40.93,0.81,+2.02%,40,41.06,39.83,447400,2023-01-27
AMPH,"Amphastar Pharma",30.57,-0.55,-1.77%,31,31.28,30.32,167000,2023-01-27
AMPL,"Amplitude Inc Cl A",14.8,0.59,+4.15%,14.08,14.94,13.97,501900,2023-01-27
AMRK,"A-Mark Precious Meta",38.95,-0.24,-0.61%,39.19,39.6,38.82,138300,2023-01-27
AMST,"Amesite Inc",0.3444,0.0634,+22.56%,0.3,0.379,0.28,5728500,2023-01-27
AMZN,"Amazon.com Inc",102.24,3.02,+3.04%,99.53,103.49,99.53,87775602,2023-01-27
ANDE,"Andersons Inc",36.09,-0.87,-2.35%,36.84,37.1,36.08,103600,2023-01-27
ANSS,"Ansys Inc",266.67,0.09,+0.03%,263.87,268.36,261.98,406700,2023-01-27
APA,"Apa Corp",45.73,0.37,+0.82%,45.43,46.98,45.43,5272600,2023-01-27
APAC,"Stonebridge Acquisition Corp Cl A",10.44,0.06,+0.58%,10.39,10.44,10.39,26500,2023-01-26
APLS,"Apellis Pharmaceuticals Inc",52.77,-0.01,-0.02%,52.63,53.75,51.88,960000,2023-01-27
APM,"Aptorum Group Ltd Cl A",5.12,-0.01,-0.19%,5.26,5.26,5.1,5400,2023-01-27
APP,"Applovin Corp Cl A",12.59,0.69,+5.80%,11.76,12.68,11.76,2602600,2023-01-27
APPF,"Appfolio Cl A",106.01,-8.93,-7.77%,112.75,112.75,102.85,537100,2023-01-27
APPN,"Appian Corp Cl A",41.78,0.52,+1.26%,41.01,42.6,40.71,376500,2023-01-27
ARCB,"Arcbest Corp",83.85,3.21,+3.98%,80.49,85.16,79.71,236700,2023-01-27
ARCT,"Arcturus Therapeutics Ltd",20.59,0.59,+2.95%,19.95,21.35,19.95,270200,2023-01-27
ARGX,"Argenx Se ADR",380.9,-1.2,-0.31%,371.85,385.27,371.85,297200,2023-01-27
ARLP,"Alliance Resource Pt",20.71,0.19,+0.93%,20.45,20.84,20.38,351200,2023-01-27
ARQQ,"Arqit Quantum Inc",2.12,-0.01,-0.47%,2.13,2.22,2.05,800600,2023-01-27
ARQT,"Arcutis Biotherapeutics Inc",16.56,0.46,+2.86%,16.13,16.65,15.83,584100,2023-01-27
ARRY,"Array Technologies Inc",22.62,1.1,+5.11%,21.44,22.89,20.8,2239200,2023-01-27
ARVN,"Arvinas Inc",31.76,0.52,+1.66%,30.97,32.24,30.5,260800,2023-01-27
ARWR,"Arrowhead Pharma",33.61,0.33,+0.99%,33.29,34.08,33.21,427100,2023-01-27
ASML,"Asml Holdings NY Reg ADR",667.39,-16.51,-2.41%,667.2,678.12,666.68,1249600,2023-01-27
ASND,"Ascendis Pharma ADR",122.5,0.97,+0.80%,121.5,124.38,118.01,153900,2023-01-27
ASO,"Academy Sports and Outdoors Inc",55.65,0.28,+0.51%,55.19,56.32,55.11,806500,2023-01-27
ASTE,"Astec Inds Inc",43.67,1.16,+2.73%,42.34,43.77,42.34,74800,2023-01-27
ATEC,"Alphatec Holdings",12.94,0.18,+1.41%,12.66,13.01,12.54,1702300,2023-01-27
ATEX,"Anterix Inc.",36.25,-0.66,-1.79%,36.77,38.2,36.08,132500,2023-01-27
ATRA,"Atara Biotherap",5.27,0.33,+6.68%,4.94,5.3,4.93,785900,2023-01-27
ATRC,"Atricure Inc",43.3,0.15,+0.35%,43.07,43.5,42.59,589800,2023-01-27
ATSG,"Air Transport",27.7,0.04,+0.14%,27.54,27.82,27.53,208000,2023-01-27
ATVI,"Activision Blizzard",76.61,1.01,+1.34%,75.5,76.76,75.22,4382700,2023-01-27
AUB,"Atlantic Union Bancshares Corp",38.21,0.17,+0.45%,38.12,38.405,37.99,246000,2023-01-27
AUPH,"Aurinia Pharm Ord",9.37,0.16,+1.74%,9.18,9.7,9.13,2982100,2023-01-27
AUR,"Aurora Innovation Inc",1.75,0.16,+10.06%,1.59,1.765,1.57,3284000,2023-01-27
AVAC,"Avalon Acquisition Inc Cl A",10.32,0,-0.02%,10.32,10.32,10.32,10100,2023-01-27
AVAH,"Aveanna Healthcare Holdings Inc",1.27,-0.04,-3.05%,1.3,1.36,1.24,742300,2023-01-27
AVAV,"Aerovironment Inc",88.6,0.3,+0.34%,88.4,90.32,87.85,167100,2023-01-27
AVDL,"Avadel Pharmaceuticals Plc ADR",7.38,-0.09,-1.20%,7.44,7.61,7.31,134100,2023-01-27
AVDX,"Avidxchange Holdings Inc",11.4,0.23,+2.06%,11.05,11.56,11.03,808900,2023-01-27
AVGO,"Broadcom Ltd",590.99,-7.59,-1.27%,593.32,599.25,590.19,1934400,2023-01-27
AVID,"Avid Tech Inc",30.85,-0.29,-0.93%,31.09,31.45,30.58,214000,2023-01-27
AVO,"Mission Produce Inc",12.45,-0.03,-0.24%,12.42,12.61,12.42,94800,2023-01-27
AVPT,"Avepoint Inc Cl A",4.52,0.03,+0.67%,4.46,4.54,4.4,349300,2023-01-27
AVT,"Avnet Inc",45.93,-0.04,-0.09%,45.74,46.16,45.46,590500,2023-01-27
AVXL,"Anavex Lf SC",10.56,0.04,+0.38%,10.52,10.69,10.41,615800,2023-01-27
AXNX,"Axonics Inc",62.46,-0.2,-0.32%,62.66,63,61.57,260500,2023-01-27
AXON,"Axon Enterprise Inc",191.61,-0.72,-0.37%,192.29,193.69,188.71,880800,2023-01-27
AXSM,"Axsome Thera",70.27,-1.23,-1.72%,71.29,72.93,69.18,722700,2023-01-27
AY,"Atlantica Yield Plc",27.21,-0.19,-0.69%,27.39,27.41,27.13,350900,2023-01-27
AZN,"Astrazeneca Plc ADR",65.53,-0.46,-0.70%,65.4,65.78,65.19,3176300,2023-01-27
AZPN,"Aspen Technology",190.75,0.96,+0.51%,190.01,193.22,187.34,388100,2023-01-27
AZTA,"Azenta Inc",56.9,0.5,+0.89%,55.86,57.32,55.86,527500,2023-01-27
BANF,"Bancfirst Corp",83.66,1.05,+1.27%,82.06,83.88,82.06,62600,2023-01-27
BANR,"Banner Corp",62.69,-0.29,-0.46%,62.84,63.27,62.53,104200,2023-01-27
BATRK,"Liberty Braves CS C",34.56,-0.64,-1.82%,35.2,35.26,34.5,98500,2023-01-27
BBIO,"Bridgebio Pharma Inc",9.11,0.26,+2.94%,8.75,9.26,8.75,975100,2023-01-27
BCBP,"Bcb Bancorp Inc",18.03,-0.15,-0.83%,18.16,18.19,18.02,61900,2023-01-27
BCPC,"Balchem Cp",128.88,-0.49,-0.38%,128.72,130,127.46,65500,2023-01-27
BCRX,"Biocryst Pharma Inc",10.58,-0.2,-1.86%,10.8,10.98,10.56,1780500,2023-01-27
BDTX,"Black Diamond Therapeutics Inc",3,0.01,+0.33%,2.99,3.05,2.91,48700,2023-01-27
BEAM,"Beam Therapeutics Inc",45.3,1.45,+3.31%,43.7,46,43.47,596600,2023-01-27
BECN,"Beacon Roofing Suppl",55.1,0.29,+0.53%,54.53,55.31,54.33,239800,2023-01-27
BGCP,"Bgc Partners Cl A",4.35,-0.04,-0.91%,4.35,4.43,4.3,1438600,2023-01-27
BGNE,"Beigene Ltd ADR",259.8,-1.83,-0.70%,262.99,264.87,258.08,231800,2023-01-27
BHAC,"Crixus Bh3 Acquisition Cl A",10.16,0,0.00%,10.16,10.16,10.16,300,2023-01-27
BHF,"Brighthouse Financial Inc",55.4,0.08,+0.14%,55.26,55.85,55.12,254900,2023-01-27
BIDU,"Baidu Inc ADR",139.04,0.61,+0.44%,139.67,140,136.38,1833400,2023-01-27
BIGC,"Bigcommerce Holdings Inc",12.56,0,0.00%,12.47,12.94,12.25,753100,2023-01-27
BIIB,"Biogen Inc",290.08,-1.84,-0.63%,292.36,295.9,289.94,894200,2023-01-27
BILI,"Bilibili Inc ADR",27.78,-0.24,-0.86%,27.68,28.05,26.91,5426000,2023-01-27
BKNG,"Booking Holdings Inc",2464.51,33.36,+1.37%,2421.78,2474.59,2421.78,299100,2023-01-27
BKR,"Baker Hughes Company",31.3,-0.5,-1.57%,31.7,31.77,31.14,5435200,2023-01-27
BL,"Blackline Inc",71.73,1.99,+2.85%,69.25,71.99,69.25,414400,2023-01-27
BLDP,"Ballard Power Sys",6.46,0.22,+3.53%,6.2,6.5,6.11,2188800,2023-01-27
BLKB,"Blackbaud Inc",61.78,-0.59,-0.95%,62.08,62.92,61.77,122100,2023-01-27
BLMN,"Bloomin' Brands Inc",23.61,0,0.00%,23.67,23.77,23.4,1026000,2023-01-27
BLUE,"Bluebird Bio",6.28,0.05,+0.80%,6.2,6.49,6.15,2669600,2023-01-27
BMBL,"Bumble Inc",26.49,1.97,+8.03%,24.59,26.82,24.43,2907400,2023-01-27
BMRN,"Biomarin Pharmaceuticals",117.27,0.29,+0.25%,117,117.77,116.81,1217200,2023-01-27
BNTX,"Biontech Se ADR",143.66,1.12,+0.79%,141.48,143.94,140.96,436700,2023-01-27
BOKF,"Bok Financial Corp",99.5,0.28,+0.28%,99.04,100.21,98.25,305700,2023-01-27
BPMC,"Blueprint Medicines Corp",47.78,0.03,+0.06%,47.23,48,47.01,282500,2023-01-27
BPOP,"Popular Inc",67.04,1.35,+2.06%,65.61,67.84,65.31,615100,2023-01-27
BRID,"Bridgford Foods Cp",12.12,0.17,+1.42%,11.96,12.12,11.96,900,2023-01-27
BRKR,"Bruker Corp",71.65,-0.24,-0.33%,71.77,72.23,70.88,377500,2023-01-27
BRP,"Brp Group Inc Cl A",28.37,-0.85,-2.91%,29,29.36,28.2,261800,2023-01-27
BRZE,"Braze Inc Cl A",32.79,0.93,+2.92%,31.48,32.9,31.48,422700,2023-01-27
BSY,"Bentley Systems Inc Cl B",39.16,0.57,+1.48%,38.37,39.3,38.22,816600,2023-01-27
BTWN,"Bridgetown Holdings Ltd Cl A",10.01,-0.01,-0.10%,10.02,10.02,10.01,28800,2023-01-27
BUSE,"First Busey Corp",22.85,0.32,+1.42%,22.48,22.91,22.3,194800,2023-01-27
BYFC,"Broadway Fin Cp",1.31,0.17,+14.91%,1.1509,1.31,1.1509,271800,2023-01-27
BZ,"Kanzhun Ltd ADR",25.72,-0.31,-1.19%,26.05,26.26,25.3,1897900,2023-01-27
CACC,"Credit Acceptance",472.15,16.2,+3.55%,455.46,473.25,455.46,110100,2023-01-27
CAKE,"Cheesecake Fact",38.73,-0.07,-0.18%,38.86,38.99,38.44,558400,2023-01-27
CALM,"Cal-Maine Foods IN",55.03,0.24,+0.44%,54.98,55.22,54.03,717700,2023-01-27
CAMT,"Camtek Ltd",26.7,-0.11,-0.41%,26.48,26.95,26.46,110300,2023-01-27
CAR,"Avis Budget Group",195.69,6.6,+3.49%,189.09,196.68,187.59,372700,2023-01-27
CARV,"Carver Bancorp",4.91,-0.01,-0.21%,4.95,4.95,4.75,9200,2023-01-27
CASH,"Pathward Financial Inc",49.23,0.18,+0.37%,49.02,49.55,48.84,201600,2023-01-27
CASY,"Casey's General Stor",228.06,-2.58,-1.12%,231.01,231.34,227.87,123700,2023-01-27
CATY,"Cathay Genl Bncp",42.23,0.24,+0.57%,42.06,42.36,41.74,183700,2023-01-27
CBRL,"Cracker Barrel",109.76,0.75,+0.69%,109.35,110.15,108.81,215500,2023-01-27
CBSH,"Commerce Bancshares",65.42,0.02,+0.03%,65.4,65.72,65.07,255000,2023-01-27
CCCS,"CCC Intelligent Solutions Hldgs Inc",9.28,0.13,+1.42%,9.18,9.34,9.1,467200,2023-01-27
CCEP,"Coca-Cola Europacific Partners Plc",55.09,-0.66,-1.18%,55.38,55.48,54.9,714200,2023-01-27
CCLP,"CSI Compressco",1.44,0.04,+2.86%,1.4,1.49,1.3999,315200,2023-01-27
CCOI,"Cogent Comm Hlds",68.03,-0.02,-0.03%,68.15,68.31,67.38,156900,2023-01-27
CDMO,"Avid Bioservices Inc",16.39,0.39,+2.44%,16.02,16.49,15.91,416600,2023-01-27
CDNA,"Caredx Inc",15.28,0.08,+0.53%,15.17,15.42,15.08,443400,2023-01-27
CDNS,"Cadence Design Sys",185.03,-0.6,-0.32%,183.93,186.24,183.11,1137500,2023-01-27
CDW,"CDW Corp",193.29,-1.01,-0.52%,193.11,194.41,192.81,758200,2023-01-27
CEG,"Constellation Energy Corp",86.58,0.7,+0.82%,85.88,86.66,84.84,1455300,2023-01-27
CELH,"Celsius Holdings Inc",99.03,-3.13,-3.06%,101.76,101.89,97.97,703800,2023-01-27
CENTA,"Central Garden & Pet",38.92,0.31,+0.80%,38.67,39.03,38.35,75000,2023-01-27
CERE,"Cerevel Therapeutics Hldg Inc",34.43,1.49,+4.52%,32.96,34.69,32.96,391000,2023-01-27
CERT,"Certara Inc",19.13,0.04,+0.21%,18.91,19.34,18.69,441100,2023-01-27
CFFN,"Capitol Fed Finl Inc",8.14,-0.04,-0.49%,8.18,8.21,8,943300,2023-01-27
CFLT,"Confluent Inc Cl A",23.49,1.23,+5.53%,21.55,23.84,21.2,8155700,2023-01-27
CG,"The Carlyle Group",35.43,0.13,+0.37%,35.25,35.76,34.95,1749000,2023-01-27
CGNX,"Cognex Cp",52.74,-0.36,-0.68%,52.54,53,52.29,607800,2023-01-27
CHCI,"Comstock Hlds Cos",4.16,-0.04,-1.05%,4.21,4.23,4.15,6900,2023-01-27
CHCO,"City Holding Company",91.95,0.87,+0.96%,90.9,92.48,90.9,46900,2023-01-27
CHDN,"Churchill Downs IN",248.47,-0.17,-0.07%,247.64,250.25,247.1,104800,2023-01-27
CHEF,"The Chefs Warehouse",37.16,0.35,+0.95%,36.82,37.47,36.65,163300,2023-01-27
CHK,"Chesapeake Energy Corp",87.64,-0.22,-0.25%,88.05,88.95,87.04,1462800,2023-01-27
CHKP,"Check Point Software",129.03,-0.4,-0.31%,128.4,129.76,127.77,426500,2023-01-27
CHRD,"Chord Energy Corp",146.08,-3.94,-2.63%,150.94,151.18,145.91,346300,2023-01-27
CHRW,"C.H. Robinson Ww",98,0.52,+0.53%,97.45,99.89,97.44,1268800,2023-01-27
CHTR,"Charter Communications Inc",394.41,-15.98,-3.89%,405,410.94,393.93,2662100,2023-01-27
CHX,"Championx Corp",32.92,0.49,+1.51%,32.59,33.65,32.52,2403500,2023-01-27
CIGI,"Colliers Intl Grp IN",105.07,1.99,+1.93%,103.29,105.95,102.93,65900,2023-01-27
CINC,"Cincor Pharma Inc",28.8,0.01,+0.03%,28.81,29.01,28.75,235200,2023-01-27
CINF,"Cincinnati Financial",105.44,-0.35,-0.33%,105.39,105.99,104.41,392800,2023-01-27
CLBK,"Columbia Financial Inc",20.13,0.72,+3.71%,19.38,20.14,19.21,152300,2023-01-27
CLDX,"Celldex Therapeutics",46.25,0.42,+0.92%,45.71,46.94,45.37,225500,2023-01-27
CMCO,"Columbus Mckinnon",35.35,-0.34,-0.95%,35.62,36.05,35.22,81700,2023-01-27
CMCSA,"Comcast Corp A",39.6,-0.81,-2.00%,40.18,40.39,39.53,20776699,2023-01-27
CME,"CME Group Inc",175.68,-1.09,-0.62%,176.44,176.59,174.73,1582100,2023-01-27
CNSL,"Consolidated Communications Holdings Inc",4.34,0.06,+1.40%,4.25,4.38,4.15,213000,2023-01-27
CNXC,"Concentrix Corp",138.97,-2.85,-2.01%,140.52,141.89,137.7,277400,2023-01-27
CNXN,"PC Connection Inc",47.98,-0.42,-0.87%,48.4,48.76,47.67,36600,2023-01-27
COHR,"Coherent Corp",45.14,0.11,+0.24%,44.8,45.28,44.39,773100,2023-01-27
COHU,"Cohu Inc",36.01,-0.8,-2.17%,36.32,36.77,35.82,164300,2023-01-27
COIN,"Coinbase Global Inc Cl A",61.37,8.35,+15.75%,52.94,62.29,52.41,24430898,2023-01-27
COKE,"Coca Cola Bot Cons",497.35,-5.9,-1.17%,503.25,503.25,487.22,33100,2023-01-27
COLB,"Columbia Banking Sys",30.05,0.33,+1.11%,29.8,30.13,29.35,1119600,2023-01-27
COLM,"Columbia Sprtswr",91.6,0.75,+0.83%,90.3,92.29,89.99,276600,2023-01-27
COMM,"Commscope Holding Company",8.07,0.18,+2.28%,7.81,8.16,7.76,1942400,2023-01-27
COOP,"Mr.Cooper Group Inc",45.72,-0.03,-0.07%,45.89,46.04,45.57,270800,2023-01-27
CORT,"Corcept Therapeutics",23.26,0.32,+1.39%,22.96,23.45,22.9,270300,2023-01-27
COST,"Costco Wholesale",503.29,4.99,+1.00%,499.76,509.1,497.86,2034000,2023-01-27
COUP,"Coupa Software Inc",79.75,-0.11,-0.14%,79.8,79.86,79.7,1739600,2023-01-27
CPRT,"Copart Inc",67.08,0.33,+0.49%,66.48,67.6,65.92,1277900,2023-01-27
CRDO,"Credo Technology Group Holding Ltd",17.31,-0.18,-1.03%,17.5,17.51,17.03,1744500,2023-01-27
CRON,"Cronos Group Inc",2.49,0.06,+2.47%,2.43,2.5,2.41,1754700,2023-01-27
CROX,"Crocs Inc",121.32,0.27,+0.22%,120.16,122.88,119.81,730700,2023-01-27
CRSP,"Crispr Therapeutics Ag",52.78,2.31,+4.58%,50.16,53.19,50,879800,2023-01-27
CRSR,"Corsair Gaming Inc",15.78,-0.02,-0.13%,15.68,16.03,15.67,374900,2023-01-27
CRTO,"Criteo S.A. ADR",30.28,0.61,+2.06%,29.5,30.38,28.26,251500,2023-01-27
CRUS,"Cirrus Logic Inc",89.7,-0.38,-0.42%,88.9,90.21,88.83,329900,2023-01-27
CRVL,"Corvel Cp",171.52,3.55,+2.11%,167.63,171.94,166.4,66500,2023-01-27
CRWD,"Crowdstrike Holdings Inc",104.35,-0.12,-0.11%,103.61,105.84,102.52,6095600,2023-01-27
CSCO,"Cisco Systems Inc",48.51,0.17,+0.35%,48.1,48.73,47.97,13414699,2023-01-27
CSGP,"Costar Group Inc",77.78,-0.93,-1.18%,78.59,78.59,77.71,2292200,2023-01-27
CSGS,"C S G Sys Intl",58.64,-0.79,-1.33%,59.42,59.58,58.61,69800,2023-01-27
CSIQ,"Canadian Solar Inc",40.85,-0.15,-0.37%,40.51,41.59,39.95,1437900,2023-01-27
CSWI,"Csw Industrials Inc",129.08,-3.49,-2.63%,131.9,132.41,127.51,88100,2023-01-27
CSX,"CSX Corp",30.08,-0.07,-0.23%,30.14,30.73,29.89,19432500,2023-01-27
CTAS,"Cintas Corp",437.27,-3.82,-0.87%,438.78,440.9,435.9,224600,2023-01-27
CTKB,"Cytek Biosciences Inc",11.93,0.29,+2.49%,11.62,12.06,11.62,381100,2023-01-27
CTSH,"Cognizant Tech Sol",65.71,1.05,+1.62%,64.66,65.84,64.27,3849000,2023-01-27
CVAC,"Curevac N.V.",11.39,0.14,+1.24%,11.22,11.62,11.18,772300,2023-01-27
CVBF,"Cvb Financial Corp",23.93,0.05,+0.21%,23.66,24.07,23.6,1220300,2023-01-27
CVCO,"Cavco Inds Inc",270.6,3.13,+1.17%,264.58,271.82,264.58,58700,2023-01-27
CVLT,"Commvault Systems",63.19,2.29,+3.76%,62,64.43,61.6,380600,2023-01-27
CVT,"Cvent Holding Corp",6.84,-0.09,-1.30%,6.89,7.07,6.74,668000,2023-01-27
CWST,"Casella Waste Sys",79.46,-0.45,-0.56%,79.64,80.16,78.7,114900,2023-01-27
CYBR,"Cyberark Soft Ord",139.81,0.99,+0.71%,137.32,141.64,137.32,261900,2023-01-27
CYCN,"Cyclerion Therapeutics Inc",0.6716,-0.0187,-2.71%,0.7066,0.7156,0.6571,55000,2023-01-27
CYRX,"Cryoport Inc",23.07,0.57,+2.53%,22.39,23.27,22.21,449700,2023-01-27
CYTK,Cytokinetics,43.12,-0.13,-0.30%,43.31,44.03,43.05,405900,2023-01-27
CYXT,"Cyxtera Technologies Inc",3.25,0.54,+19.93%,2.72,3.28,2.68,1530800,2023-01-27
CZR,"Caesars Entertainment Inc",52.41,-0.12,-0.23%,52.68,53.62,52.09,2967700,2023-01-27
DAWN,"Day One Biopharmaceuticals Inc",21.45,-0.09,-0.42%,21.65,22.06,21.38,263000,2023-01-27
DBX,"Dropbox Inc",23.39,0.01,+0.04%,23.4,23.64,23.22,1617600,2023-01-27
DCFC,"Tritium Dcfc Ltd",1.39,0.08,+6.11%,1.33,1.42,1.3,2823200,2023-01-27
DDOG,"Datadog Inc Cl A",77.23,1.23,+1.62%,73.58,78.63,73.56,7447400,2023-01-27
DH,"Definitive Healthcare Corp Cl A",12.25,0.48,+4.08%,11.69,12.61,11.69,725400,2023-01-27
DICE,"Dice Therapeutics Inc",32.31,0.5,+1.57%,31.79,33.05,31.48,269200,2023-01-27
DIOD,"Diodes Inc",89.54,-0.52,-0.58%,89.62,90.47,89.32,81400,2023-01-27
DISH,"Dish Network Corp",14.4,-0.01,-0.07%,14.27,14.6,14.18,5227300,2023-01-27
DKNG,"Draftkings Inc",15.04,0.74,+5.17%,14.26,15.3,14.19,15643900,2023-01-27
DLO,"Dlocal Ltd Cl A",16.73,0.56,+3.46%,16.17,17.02,16.15,721300,2023-01-27
DLTR,"Dollar Tree Inc",150.37,-0.08,-0.05%,150.48,150.78,149.56,1404000,2023-01-27
DNLI,"Denali Therapeutics Inc",31.47,0.94,+3.08%,30.53,31.98,30.53,374700,2023-01-27
DNUT,"Krispy Kreme Inc",12.16,0.17,+1.42%,11.88,12.19,11.86,485500,2023-01-27
DOCU,"Docusign Inc",59.25,0.65,+1.11%,57.87,60.19,57.87,3093800,2023-01-27
DOOO,"Brp Inc",81.47,0.02,+0.02%,81.08,81.61,80.78,23900,2023-01-27
DORM,"Dorman Products Inc",93.5,0.14,+0.15%,93.57,94.08,92.57,59300,2023-01-27
DOX,"Amdocs Ltd Ord",90.38,-0.9,-0.99%,91.32,91.32,90.25,471100,2023-01-27
DRVN,"Driven Brands Holdings Inc",28.95,0.89,+3.17%,28.39,28.97,27.98,741300,2023-01-27
DSEY,"Diversey Holdings Ltd",5.76,0.31,+5.69%,5.41,5.82,5.4,371200,2023-01-27
DSGX,"Descartes Sys Group",72.21,0.29,+0.40%,72.12,72.56,71.63,60600,2023-01-27
DUOL,"Duolingo Inc Cl A",93.03,5.57,+6.37%,88.32,94.08,86.58,541500,2023-01-27
DVAX,"Dynavax Technologies",11.84,0.06,+0.51%,11.81,12,11.71,1914400,2023-01-27
